"cell_id","median_s_base","rmse_te_base","median_s_iter","rmse_te_iter","speedup","pct","rmse_delta","digest_ok","coef_linf","lambda_delta"
"n1500_p10__autotune_fast",50.8712932810304,3.03094515214982,38.2285024040029,3.03094515214982,1.33071635251146,33.071635251146,0,TRUE,0,0
"n1500_p10__default",0.533890101592988,3.03094515214982,0.483889714581892,3.03094515214982,1.10333012978856,10.3330129788559,0,TRUE,0,0
"n1500_p10__gcv",0.403297424491029,3.03094972276856,0.412740665662568,3.03094972276856,0.977120642676728,-2.28793573232715,0,TRUE,0,0
"n400_p5__autotune_fast",1.45601696503581,3.31166859875787,0.801826540555339,3.31166859875787,1.81587524407385,81.5875244073847,0,TRUE,0,0
"n400_p5__default",0.311057791521307,3.31166859875787,0.290822363516781,3.31166859875787,1.06958002733981,6.95800273398093,0,TRUE,0,0
"n400_p5__gcv",0.0334336675005034,3.30863146788391,0.0338012600550428,3.30863146788391,0.989124886056294,-1.08751139437064,0,TRUE,0,0
"n800_p10__autotune_fast",8.23452981607988,3.31368260412986,5.50377185351681,3.31368260412986,1.49616118459165,49.6161184591649,0,TRUE,0,0
"n800_p10__default",0.155575206037611,3.30289375041536,0.153169959026854,3.30289375041536,1.01570312498637,1.57031249863726,0,TRUE,0,0
"n800_p10__gcv",0.112261033034883,3.30289727744348,0.127747099963017,3.30289727744348,0.878775589170974,-12.1224410829026,0,TRUE,0,0
